,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,エスペリア,牡3,56,浜中俊,1:25.6,,5.3,3,440(-2),[西] 松元茂樹
1,2,4,8,ハードチョンホ,セ3,56,渡辺薫彦,1:25.9,1.3/4,14.0,5,432(+2),[西] 西橋豊治
2,3,8,15,ミラクルミイクン,牡3,56,小牧太,1:26.3,2.1/2,8.3,4,520(+2),[東] 矢野照正
3,4,7,14,シゲルイチジク,牝3,51,藤懸貴志,1:26.7,2.1/2,59.4,10,440(-2),[西] 五十嵐忠
4,5,1,1,デンコウアクティブ,牡3,56,川田将雅,1:26.7,クビ,3.6,2,490(0),[西] 坂口正則
5,6,5,9,アヴォカ,牡3,56,和田竜二,1:27.3,3.1/2,2.5,1,476(-6),[西] 田所秀孝
6,7,2,3,クリノビックリ,牡3,56,鮫島良太,1:27.5,1,81.8,11,412(-2),[西] 高橋義忠
7,8,3,5,ニューロジカル,牡3,56,国分優作,1:27.8,2,171.0,13,466(0),[西] 日吉正和
8,9,1,2,スカイアクセス,セ3,56,石橋守,1:28.0,1.1/2,378.3,16,506(-7),[東] 和田正道
9,10,8,16,コーナーポケット,牝3,51,中井裕二,1:28.1,クビ,25.0,7,434(+10),[西] 牧田和弥
10,11,3,6,メイショウパーシー,牡3,56,松田大作,1:28.1,ハナ,101.4,12,502(0),[西] 庄野靖志
11,12,6,12,シゲルグアバ,牡3,55,高倉稜,1:28.4,1.3/4,50.5,9,488(-2),[西] 田中章博
12,13,5,10,シルクヴェリタス,牡3,56,北村友一,1:28.7,1.3/4,42.9,8,478(0),[西] 松田博資
13,14,4,7,セフティリューオー,牡3,56,幸英明,1:28.7,クビ,16.2,6,496(0),[西] 服部利之
14,15,6,11,シゲルチェリモヤ,牡3,56,太宰啓介,1:29.5,5,243.0,14,504(-14),[西] 坂口正則
15,16,7,13,ニホンピロロプロス,セ3,56,小坂忠士,1:41.8,大,311.9,15,458(+2),[西] 作田誠二
